region,cs,freq,ml,el,wc,tweet,author,lat,lon,Cebu,34.75%,2148, Dumaguete,7.67%,474, Davao,27.64%,1709, CDO,29.94%,1851,6182
d,,,,,23, @francienekhlyr hahahaha. Dili pa gani kumpleto akong line-up. Wa pagd intawoy grade 7 maluoy huhuhu akala ko HOME OF THE CHAMPIONS HAAHAHA, supershan26,9.255041,123.29577,,,,,,,,,,,,,
v,,,,,23, @missA_suzy: \ud83d\udc95\ud83d\ude18\ud83d\ude1a\ud83d\udc95Happy Birthday again Suzy. Have a blast! :*\n#Happy21stSuzyBaeDay \n#AmazingBDaySuzy http:\/\/t.co\/FDBZWmB5na, eeeehljeeeey,7.072149,125.606662,,,,,,,,,,,,,
c,,,,,23, Bliss O' Berry is \ud83d\udc4d\ud83d\udc4d\ud83d\udc4d! #casaverde #cebu @ Casa Verde  The Teraces @ Ayala Center Cebu http:\/\/t.co\/OK3mDf55Q8, iamveniceanne,10.319172,123.905397,,,,,,,,,,,,,
d,,,,,23, A ride to a happy journey... \ud83d\udc81\u2764\ufe0f\ud83d\udc8b\ud83d\udc4d\ud83c\udf1e @ Gabby's Bistro! http:\/\/t.co\/uiJ1myBNvW, itzbabysandy,9.327015,123.304323,,,,,,,,,,,,,
v,,,,,23," \""@itsEllaCruz: Sino nasa Neverland? Tweet niyo ako kapag nakita niyo si Hook at si Peter Pan and the lost boys ha. \ud83d\ude0a\""", PaulEllaDavao,7.104849,125.616727,,,,,,,,,,,,,
c,,,,,23, unsaon jud? \ud83d\ude0f\ud83d\ude0f\nUnsay Problema brad? \ud83d\ude1d\n#Selfie#Black&amp;white @ Sembreak \ud83d\ude1d http:\/\/t.co\/FFVEP78wDy, neninzlabyo,10.130852,123.682054,,,,,,,,,,,,,
o,,,,,23," \""@BoyfriendLifes: Yung feeling na... \ud83d\udc94\ud83d\udc94\ud83d\udc94 #AmazingRacePHILIPPINES http:\/\/t.co\/vKujUPPlYq\"" \ud83d\udc94\ud83d\udc94\ud83d\udc94\ud83d\udc94", behappyfaith,8.493407,124.604292,,,,,,,,,,,,,
c,,,,,23, Way ligo. Way laing sinina. Walay pang toothbrush. But still alive and kicking \ud83d\ude02\ud83d\ude02\ud83d\ude02 http:\/\/t.co\/j2onGrDwMk, bunot,10.240601,123.791121,,,,,,,,,,,,,
c,,,,,23, #BCWMH40DaysOfDreamsAndFulfillment naaaa! \ud83d\ude0d mag seat belt na at mag relax at ma inlove! Kapit-bisig! \ud83d\ude0d\ud83d\ude18\ud83d\udc86\u2764, TeensisforJODI,10.313318,123.959267,,,,,,,,,,,,,
o,,,,,23, (late check in) pa threading with le igagaw :)) (@ Vanity Works Salon &amp; Day Spa in Cagayan de Oro City) https:\/\/t.co\/jDOePL9lKf, andreeeaechem,8.484585,124.650684,,,,,,,,,,,,,
o,,,,,23, 4:34 am still awake \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\udd2b\ud83d\udd2b\ud83d\udd2a\ud83d\udca3, marielleflores_,8.476486,124.645871,,,,,,,,,,,,,
o,,,,,23, Last exam for today!:) late check in\u263a (@ Xavier University - STC Building in Cagayan De Oro City  Misamis Oriental) https:\/\/t.co\/kKugj0qLBX, almaaaary,8.476975,124.646635,,,,,,,,,,,,,
v,,,,,23, @iqueenchandria ANG NABASA KO PA LANG AY HEARTLESS  TRAINING TO LOVE  CHASE AND HEARTS TSAKA MAPAPANSIN KAYA. YUNG UNTIL TRILOGY ON GOING PA, djfpxkcmb,7.072281,125.599076,,,,,,,,,,,,,
o,,,,,23," \""@yenmida: DW: Ouija \nwith @itskathleen_a  @EarlsonMickey11  von felisilda and xyra Bugahod \n.wew\"" \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02", EarlsonMickey11,8.500994,124.624012,,,,,,,,,,,,,
d,,,,,23, OMG! Piper from orange is the same girl from the lucky ones!! Now rako  haha. So thats why she looks familiar @iloveLYKAJEAN @renemaverick, OhYeahItsKate,9.277695,123.244661,,,,,,,,,,,,,
v,,,,,23, \u201c@ohteenquotes: Little twins in their Halloween costumes! How cute \ud83d\ude2d\ud83d\ude0d http:\/\/t.co\/kd6HuodGb2\u201d \ud83d\ude0d\ud83d\ude0d, queenkristinblu,7.188241,125.580303,,,,,,,,,,,,,
c,,,,,23, VIP haha thank you Chairman Park :&gt; (@ Imperial Palace Waterpark Resort &amp; Spa in Lapu-Lapu City  Central Visayas) https:\/\/t.co\/gtx64631vV, KDLestano,10.282702,123.995519,,,,,,,,,,,,,
c,,,,,23, Ulitao na man ni among Kuya Lance uy! \ud83d\udc68\u2764\u263a\n#LilBrian @ Buena Hills  Guadalupe  Cebu City http:\/\/t.co\/84fsAN02H9, SiLouNi,10.325253,123.876653,,,,,,,,,,,,,
d,,,,,23, At dahil kay @elisestrella at ang title ng nobela niya  mga isandaang beses na nagre-rewind sa utak ko ang chorus ng kanta., edithjoaquin,9.332555,123.283941,,,,,,,,,,,,,
c,,,,,23, Maze Runner \ud83d\ude0d\ud83d\ude31\ud83d\ude2d\ud83d\udc4d\ud83d\udc4c (@ SM Cinema Cebu in Cebu City  Cebu) https:\/\/t.co\/6VBhlXawcP, teeoxley,10.311707,123.917717,,,,,,,,,,,,,
o,,,,,23, Thank you po sa masarap na dinner na di pa pinaghandaan sa lagay na yun!:) hehehe #neighbors #family\u2026 http:\/\/t.co\/3GJoqFvnSq, itzkitkattime,8.48222,124.647,,,,,,,,,,,,,
d,,,,,23, I thank Daddy God because i'm blessed with good and bad friends! Ahaha! \u270c\ufe0f @honeyfrances @hazeltanya\u2026 http:\/\/t.co\/gggxlQ3gw5, cessydgreat,9.310383,123.30881,,,,,,,,,,,,,
o,,,,,23, Don't let me get used to it or you get obliged to do it forever \ud83d\udd28 take it or leave it, heydjar,8.239506,124.247904,,,,,,,,,,,,,
d,,,,,23, #fangirling mode coz today's my fave artist's birthday..been a fan for 10 years... #HappyBoADay \ud83d\udc4f\ud83d\udc4f\ud83d\udc4f, tel_line,9.321033,123.292231,,,,,,,,,,,,,
c,,,,,23, Heritage tour with Prof Bart Clarke of Mayo Clinic... Special thanks to Mr Bunny Pages for d special\u2026 http:\/\/t.co\/qo1YFORGgK, docgerrytan,10.331301,123.905673,,,,,,,,,,,,,
o,,,,,23, GG nas Trigo ug Algeb unya woooh! Kaw na bahala Lord basta I did my best (char) tulog nsad tas salug ani. Goodnyt~, kareenabiabi,8.487629,124.638522,,,,,,,,,,,,,
c,,,,,23," \""@kaiceVK14: \""Vice  nag-ala Lee Min Ho para kay Karylle. #ViceRylle\""\n\n-I love ABS na talaga! ^_^ http:\/\/t.co\/t2uhjQ5UEp\""", im_kharia,10.377822,123.956558,,,,,,,,,,,,,
c,,,,,23, Chillin at the moment. Finally  naihiga ko narin etong katawan ko na wala paring tulog mula kagabi \ud83d\ude30 http:\/\/t.co\/6WvwQuEBpa, jennelyngarcia,10.30994,123.894566,,,,,,,,,,,,,
o,,,,,23," \""@LyricsThatULove: \""Don't worry bout a thing  cause every little thing gonna be all right.\"" -Bob Marely\"" \ud83d\udc4d \ud83c\udfb6 \ud83c\udfb5", itsmedianne1707,8.502622,124.659872,,,,,,,,,,,,,
d,,,,,23, This is gonna be the worst day of my life  that's for sure  but still hoping for the best for my birthday! :))))), teenygreenydoe,9.309954,123.283043,,,,,,,,,,,,,
v,,,,,23, Shet Pizza humot kaayo \ud83d\ude29\ud83d\ude25 (@ Kalakoa Coffee Hut in Davao City  Davao del Sur w\/ @xandriakintanar) https:\/\/t.co\/lK2u1RH6BG, SeanHeyres,7.090672,125.610831,,,,,,,,,,,,,
d,,,,,23, \u201c@PINOY_QUOTES: I'm not fat  Im so pretty that God made me bigger for all of you to see.\u201d Paraparaan haha, JAmesJaCman,9.296537,123.294196,,,,,,,,,,,,,
c,,,,,23," Mejo feeler lng ka gamay pero keriketch. May pa \""you've got me hanging\"" ka pang nalalaman. :))) #dfq \n\n@kailakangKHAELA mkabuang! HAHA", twinkieBu19,10.319827,123.877585,,,,,,,,,,,,,
v,,,,,23, @magallanesjoeri mag kaon saka kay mag twelve na unsa nakong oras kaabot dira alagaan mo bones mo mahal ay grabe si ate o, jllychrstn,7.122831,125.638184,,,,,,,,,,,,,
v,,,,,23, @SpotifyCares hi spotify! \ud83d\ude04 nothing's wrong i think the problem occurred because of my wifi connection. Love your app!! \ud83d\ude0a, JECboxBaby,7.066259,125.609367,,,,,,,,,,,,,
c,,,,,23, Mitch and Paulie checking out videos I took from The Naked Truth and Cosmo Bash. Walay pamilok nga\u2026 http:\/\/t.co\/c8kJkrco4j, ohboymckoi,10.331526,123.907447,,,,,,,,,,,,,
o,,,,,23, I dont like the new twitter!! You cannot makita all the tweets of someone... \ud83d\ude13\ud83d\ude13 why did i even update..., enaxkie,8.474739,124.643243,,,,,,,,,,,,,
c,,,,,23, 2 new compositions available tomorrow. Im excited to share them with you. One is dediccated to Strong Fashion Women. And the other one?, numeroTRI,10.243869,123.832373,,,,,,,,,,,,,
c,,,,,23, Have you had an experience like this when you felt like a kid again?  yaaay!! ;)  #RAIN @ Gate No.\u2026 http:\/\/t.co\/Smpv5shUZT, pink24gal,10.318558,123.892392,,,,,,,,,,,,,
v,,,,,23, 16 over 45. Wow celebrate. \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d nganung naa man gd H akong SPORES! Bugo arnica  bugo. \ud83d\ude2d, aaarnica,7.069877,125.600158,,,,,,,,,,,,,
o,,,,,23, Kakatapos lang ng meeting. Huhayks sana matapos na at may positive feedback from\u2026 (at St. Agustine Cathedral) \u2014 https:\/\/t.co\/CHdg2Ygcsb, Romeoluzanojr,8.47531,124.64117,,,,,,,,,,,,,
c,,,,,23, If you think yoga is easy  think again. Thanks @mcdoph Namaste. http:\/\/t.co\/UiLDvHVQvR @ http:\/\/t.co\/UiLDvHVQvR http:\/\/t.co\/AdxERDEwue, jayseeblabs,10.436239,124.005411,,,,,,,,,,,,,
o,,,,,23," \u201c@stfizpnta: \""Well  if we're meant to meet again  we'll meet again. it's just not the right time now.\""\u201d", anyastark,8.449257,124.64456,,,,,,,,,,,,,
c,,,,,23," \""@CodeBlTCH: i \ud83c\udf69 care i \ud83c\udf69 like you i \ud83c\udf69 want you breathing my air\"" this is making me hungry", JustinKateh,10.293515,123.865798,,,,,,,,,,,,,
c,,,,,23, No decision yet \ud83d\ude2a\ud83d\ude2a (@ ePerformax Contact Centers &amp; BPO in Cebu City) https:\/\/t.co\/nZK72p57DP http:\/\/t.co\/Wjnk2ZaltP, rhinnaaa,10.330367,123.898739,,,,,,,,,,,,,
o,,,,,23, 'Tis the season to be CHUBBY. Falalalalala... Advance Happy Holidays from our team to your team! \ud83d\ude03 @\u2026 http:\/\/t.co\/ppRE3wVbKz, itskima,8.458769,124.6254,,,,,,,,,,,,,
v,,,,,23, @Regwapa heh pugong pugong murag true! Ipagawas na na oy hahaha humot baya daw akong tae ana si dichay \ud83d\ude02\ud83d\ude4c, dymphbaaco,7.077935,125.622943,,,,,,,,,,,,,
o,,,,,23, Until next time dimpz! I missed you! Thanks! \ud83d\ude09\ud83d\ude18 @ Mesa  Centrio Ayala  Cagayan De Oro City http:\/\/t.co\/nWXRCIWs7c, SiAnnaGiannella,8.484742,124.65139,,,,,,,,,,,,,
o,,,,,23, every end has a start  every start has a decision  every decision has a reason.\nevery reason have a meaning.. keep it up!, JuhuriDorina,8.237315,124.249254,,,,,,,,,,,,,
c,,,,,23, New set of designs for Korean Pullovers bow available at Php 280! Visit our Facebook Page Mystique Fashionista now! http:\/\/t.co\/qm2RM80MAF, mystique_riz,10.302522,123.948577,,,,,,,,,,,,,
c,,,,,23, Wiggle... wiggle..! I miss to cuddle this kiddo. He already know how to dance. Time flies so fast\u2026 http:\/\/t.co\/Hu8blVtygX, cessygrasya,10.036408,123.427,,,,,,,,,,,,,
c,,,,,23," GOURMET PACKED LUNCH DIET FROM SALT by John Mark \n\nOCTOBER 2  2014\n\nLUNCH: \"" WHEAT AND MALUNGGAY\u2026 http:\/\/t.co\/KxNeTdL4iW", souschefjohn,10.314414,123.889318,,,,,,,,,,,,,
c,,,,,23, I still want to sleep but I have to get up because my flight's at 1pm. \ud83d\ude23\ud83d\ude23\ud83d\ude23, BeysCuit,10.319736,123.933501,,,,,,,,,,,,,
c,,,,,23, Bumagyo bigla ng mga emosyon! \ud83d\ude0d\ud83d\ude18\ud83d\ude0a Manang fe naman kasi eh! \ud83d\ude04\ud83d\ude14\u2764 #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter   , TeensisforJODI,10.313161,123.959124,,,,,,,,,,,,,
c,,,,,23, Selfie video?haha\ud83d\ude02\ud83d\ude4c\ud83c\udf7a #instavideo #fun #epic #blast #party #edm #friends #cheers @ LIV SUPERCLUB http:\/\/t.co\/d9tlSkYmyM, Jnicol8888,10.324278,123.929366,,,,,,,,,,,,,
c,,,,,23," GOURMET PACKED LUNCH DIET FROM SALT by John Mark \n\nOCTOBER 2  2014\n\nDINNER: \"" CAESAR SALAD WITH\u2026 http:\/\/t.co\/K5iKiDMsMR", souschefjohn,10.314414,123.889318,,,,,,,,,,,,,
o,,,,,23," \""@pamelandrs: Shanika: meet my bestfriend  pam. LA: yeah i know her. \/\/ ohmygaaaahhh he remembers me \ud83d\ude2d\ud83d\ude2d @LAAGUINALDO im so kilig\""", Shicastic,8.449349,124.620318,,,,,,,,,,,,,
d,,,,,23," \""@ForeverDANIEL26: Ipakita ang SOLID at TIBAY ng samahan! \ue404 Ginagawa na natin for the past 4 years  double  triple effort ang kelangan! \ue00d\""", clairerosillo07,9.313211,123.275856,,,,,,,,,,,,,
c,,,,,23, Let them go. Let them fly. \nHolding back won't turn back time.\n~ BEAUTIFUL GOODBYE! @ Acacia Place\u2026 http:\/\/t.co\/z2mUkD1IWj   , iam_janiee,10.305376,123.875015,,,,,,,,,,,,,
c,,,,,23, Our new house up the mountains! \ud83c\udf04 It just keeps getting better! \u2764\ufe0f #2DxCebu #blockDlove @ Cancio Rancho http:\/\/t.co\/TfDoGV4qVv, feemeeleem,10.449457,123.865102,,,,,,,,,,,,,
d,,,,,23, Got my package!!!!\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d   , ItsMeLiLJ,9.31432,123.30501,,,,,,,,,,,,,
c,,,,,23, \ud83c\udf54\ud83d\udc9b\ud83d\ude0d\ud83d\ude3b\ud83c\udf74\ud83c\udf5d\ud83c\udf56 @ Bonifacio Extension  Danao City  Cebu http:\/\/t.co\/dj3knAbSw3, flyhighyzl,10.522836,124.024463,,,,,,,,,,,,,
o,,,,,23," \""@wordsofhumans: When times get tough  remember it's times like these that teach us the most valuable lessons and help us grow\"" #GoodMorning", itsmedianne1707,8.502622,124.659872,,,,,,,,,,,,,
v,,,,,23," \""@itsEllaCruz: FOREVER 9!!! Asan na si forever?! \ud83d\udc94 Pati ba naman sa pinakamamahal kong girl group?! \ud83d\udc94 http:\/\/t.co\/lLFXvuhkFy\""", PaulEllaDavao,7.104849,125.616727,,,,,,,,,,,,,
o,,,,,23, @semsimilove yawards! Kuyawa jussem the bible series namay tan-awon? Kanus-a raka nibalik sa sabakan ni Lord sem? Naa rako Cdo uiee, marknaive,8.441265,124.62315,,,,,,,,,,,,,
o,,,,,24," ""\ud83d\udcaa\ud83d\udcaa\ud83d\udc4a\ud83d\udcaa\ud83d\udcaa\ud83d\udc4a\ud83d\udcaa\ud83d\udcaa\ud83d\udc4a\ud83d\udcaa\ud83d\udcaa\ud83d\udc4a"," ""fenkygladis",8.424808,124.608996,,,,,,,,,,,,,
v,,,,,24," \""I might not show my anger  or my disappointment  but that's just because I don't wanna start an argument. Especially with you.\""", LadyBeeebbb,7.071105,125.613587,,,,,,,,,,,,,
v,,,,,24, the fun never ends...\n\npizza on a yellow plate + shot of beer + dubstep music = CLOUD 9 \n\nhahaha\u2026 http:\/\/t.co\/mrxAcGD6of, deckjeear,7.306523,125.688685,,,,,,,,,,,,,
c,,,,,24, \ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0\ud83c\udfc0, MarMayordo1,10.240411,123.792201,,,,,,,,,,,,,
d,,,,,24, Trying to adjust to my new life in this province. It feels really weird. I am still not used to not having you around., mewsie21,9.283866,123.250973,,,,,,,,,,,,,
c,,,,,24," \""@PINOY_QUOTES: I admit  I really miss how things used to be. But I also admit  that I've accepted the fact that things changed.\""", twinklebyang,10.366442,123.91107,,,,,,,,,,,,,
c,,,,,24," \""@GODs_Graces: Don't forget to pray today  because God didn't forget to wake you up this morning.\""good morning : )\n\nVIMNIEL Happy Wednesday", cel_llymeh,10.294581,123.987564,,,,,,,,,,,,,
d,,,,,24," \""@imbeatriz26: 6 categories and he's nominated in each category. We're so proud of you J \ud83c\udf89\ud83d\ude18\ud83d\udc4f #KathNielASAPPop\""", clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
c,,,,,24, Happy birthday  Mama! God bless you with 100 healthy years of a life not ordinary  one lived in faith extraordinary! http:\/\/t.co\/kA20je0ZCW, MykLopez,10.327706,123.879428,,,,,,,,,,,,,
c,,,,,24," So that was the Femsa boss on my flight then. ;) \""They never left: Coca-Cola rises with Tacloban http:\/\/t.co\/Gjyt4zlkGx via @sharethis\""", TishaDoris,10.326037,123.893722,,,,,,,,,,,,,
v,,,,,24, @marioonluis papunta na siyang beda. Be there in 15min raw. Kita nalang kayo sa saint maurs ba yun basta something like that \ud83d\ude01, fashionvenom,7.046705,125.54367,,,,,,,,,,,,,
o,,,,,24, When suddenly all the people around you disappears when you are with him... Felt it once  now im dying to feel it again... #DefineMAGIC, mooomai729,8.486838,124.639286,,,,,,,,,,,,,
c,,,,,24, Naalala ko si Jane kay Jeron nung KrisTv guesting niya kain lang ng kain haha \ud83d\udc9a\ud83d\udc9b\ud83d\udc47\nKrisTV With TENGBros, JaneyandShoti,10.262296,123.826458,,,,,,,,,,,,,
c,,,,,24, Tres Marias \ud83c\udf80 Happy birthday to my sister from another mister duchessabo! I love you.. sometimes \ud83d\ude09 @\u2026 http:\/\/t.co\/8XmRPEZhMr, VeniceMaristela,10.310255,124.023997,,,,,,,,,,,,,
c,,,,,24, \u201c@medschooladvice: If you get knocked down once  stand back up. If you get knocked down again  pick better spots to hang out.\u201d, chaarbaakii,10.29958,123.863741,,,,,,,,,,,,,
o,,,,,24, \u201c@BobOngWords: Kapag sa college  kapag tres ka. PASSING na! #DearTEACHERS\u201d\ud83d\ude02\ud83d\ude02\ud83d\udc4c\ud83d\udc4c\ud83d\udc4f\ud83d\udc4f, appleoftheeyena,8.570434,124.46484,,,,,,,,,,,,,
v,,,,,24, @khelyperoy past is past hahahaha tara pls tara tara pa validate tag id tas deretso na sa balay kung asa ta mag sleepovr haha, LKPLZ,7.081041,125.525444,,,,,,,,,,,,,
c,,,,,24, Perks of having NO SLEEP. Tripping rani tanan. Sa utok rjd ni namu.  Not at home yet. \n#Baye\u2026 http:\/\/t.co\/oK69slaQ0h, bugsssh,10.297322,123.882947,,,,,,,,,,,,,
c,,,,,24, For real this time:\n\nrheababe18 \n20 facts about me: (Well  most of it everyone who knew me already\u2026 http:\/\/t.co\/P1BQ7EC5Tz, MsPotassium,10.30403,123.905058,,,,,,,,,,,,,
v,,,,,24, naa pay di kabalo mgpasilent ug phone. sus kung dili lg igang sa chapel ddto jd ko mgstudy ba ky hilom pg way mass, leannebata,7.072601,125.613225,,,,,,,,,,,,,
o,,,,,24, Study hard for the last time \ud83d\ude02\ud83d\ude04 last one nalang! HAHA #\ud83d\udca9 #Tax1 #Lastsubject #1stsemisover @\u2026 http:\/\/t.co\/mRfud7dpzh, Kathy_me565,8.47659,124.645293,,,,,,,,,,,,,
c,,,,,24, My sisterakas of MOP siblings.\nIn blue that's my Achie  mybabylovelyf &amp; in the center is my Sachie\u2026 http:\/\/t.co\/uOgoA2WWuk   , wooddyworld,10.324546,123.925548,,,,,,,,,,,,,
c,,,,,24," \""@PINOY_QUOTES: Be careful of who you pick as a friend  most people pretend to listen  but are only gathering information to judge you with.", ledesmagemaa,10.387854,123.919419,,,,,,,,,,,,,
o,,,,,24," ""Babath the doggies"" \nWash my shoes n lilsiz shoes ""\nWash bb R150..all done! :) \n\nNext thing to do is clean the house. Weeew!:)"," ""muiistorkie",8.510927,124.774299,,,,,,,,,,,,,
v,,,,,24, @itsJaneOineza respeto sa pambabash ky jeron? eh di ka nga nya nirespeto nlabas nya pic nyo nagyakapan in pubic sakit namn ginawa mo JoshAne, EnanozaJanness,7.068412,125.614846,,,,,,,,,,,,,
c,,,,,24, Done with my raket and earned penny hahahaha so might as well treat Ariscot for a job well done.\u2026 http:\/\/t.co\/78ttNOsJGi, ariswedge,10.316787,123.892749,,,,,,,,,,,,,
d,,,,,24," \""@imjacobanderson: i love you to bits and pieces my brat bride  mahal ko at nag iisang reyna beb ko :***** @imcandicesuarez\"" \ud83d\ude0d\ud83d\ude0d", clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
c,,,,,24, I'm saying YES! to this wonderful day ahead! #Goodmorning Cebu! \ud83c\udf1e\n\n#vscocam #sunrise @ GE homes cebu http:\/\/t.co\/a4H9obcCfs, matthewbasabe,10.321661,123.912453,,,,,,,,,,,,,
c,,,,,24, Yay!! Di ko mag bra for a day!! Oh wait im flat \ud83d\ude14\ud83d\ude1e\ud83d\ude2d\ud83d\udc69 http:\/\/t.co\/zsLvtiPT5D, clydekevinvevo,10.307255,123.899162,,,,,,,,,,,,,
c,,,,,24, Thank you #Siargao! Can't wait to see you soon! Best long weekend getaway ever! Glad we made this\u2026 http:\/\/t.co\/qZ9CDHOo4C, azote092,10.310675,123.90369,,,,,,,,,,,,,
c,,,,,24, basta maligo ug gabiee naa gyud mangutana ug asa naman sad ka? hala ha di pwede maligo lang? \ud83d\ude02\ud83d\ude02\ud83d\ude02, MoiiZamora,10.375491,123.953621,,,,,,,,,,,,,
v,,,,,24," \""@xerxesaquino: V.I.P. TICKETS  GIFT KO SAYO HUHUHUHU SORRY YAN LANG MA AFFORD KO HUHUBELLS @jemramosx  HAHAHA\"" SORRY KUNG 17 950 LANG HUHU", jemramosx,7.049513,125.599431,,,,,,,,,,,,,
d,,,,,24," \""@KathDevotees: No other POP CELEBRITY CAMEO for us but you  A. KATHRYN BERNARDO! \n\n#KathrynBernardoASAPPop \ud83c\udfb6\ud83c\udfac http:\/\/t.co\/wGoNyRhBfJ\""", clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
o,,,,,24, Jukir kayo kay pag ignon sa balita nga naai blood moon gigawas me skng ate nigawas pod ang among silingan\ud83d\ude02\ud83d\ude0f, rayannerafol,8.46827,124.646077,,,,,,,,,,,,,
v,,,,,24, Pusang iring ka smart 2:30am na ko natulog wala ghapon nabalik ang net. Wa mi compensation ani? Sayang kaayo ang downtime kagabii. Fack!, poiXquared,7.072346,125.612796,,,,,,,,,,,,,
c,,,,,24, @Jexibebe I don't know kinsa ako kuyog. I'll look for people I know ra guro. Kuyog ka? Ig 1 pa \ud83d\ude0a, tiyanamariya,10.323037,123.889233,,,,,,,,,,,,,
d,,,,,24, @sarahgofficial_ LOL. You don't need to that po. Please don't. It's okay  yung user naman yung nag copy eh. \ud83d\ude0a, tel_line,9.306389,123.30242,,,,,,,,,,,,,
d,,,,,24, I need a @Viva_Ent concert!!Imagine Sarah G. &amp; JaDine singing  dancing w\/ other co-artists \ud83d\ude0d\ud83d\ude18 #TeamLive #popsters #JaDine #fangirling, tel_line,9.306389,123.30242,,,,,,,,,,,,,
c,,,,,24, @JayEsarza ayyyy nalipung ka? Hahaja way maka hatud nako. Come here nya tabangan tika sa imung tahi tahi nya sa imung sanaysay and everythin, AlyzaRegina,10.295535,123.870623,,,,,,,,,,,,,
o,,,,,24, \u2764\ufe0f\ud83c\udf37\ud83d\udc90\ud83c\udf39\ud83c\udf3a\ud83d\udc68\ud83d\udc74\ud83d\udc75\ud83d\udc66\ud83d\udc68 http:\/\/t.co\/HD7AKXewTr, tikimatsura,8.648473,124.758079,,,,,,,,,,,,,
o,,,,,24," \""@wordsofhumans: You cannot grow unless you are willing to change. You will never improve yourself if you cling to what used to be\"" #exactly", itsmedianne1707,8.502622,124.659871,,,,,,,,,,,,,
c,,,,,24," \""@\/LifeFacts: Once I care about you  I will never stop.\""\n\nEve of the Grandest JOSHANE GT\nONEDayToGo JOSHANE GT \nRelive The Magic JOSHANE", itsjmjLast,10.289534,123.870789,,,,,,,,,,,,,
o,,,,,24, ...eto dapat ittry namin pero dahil busog pa sa masarap na hapunan courtesy of ate lai  we ended up\u2026 http:\/\/t.co\/pBhV3tPJbx, itzkitkattime,8.488078,124.650638,,,,,,,,,,,,,
v,,,,,24, Jj: CS nalang ta ninyo ni jikjik ug kuya  malipay pa ka bahalag banga ka\n\nIs this supposed to make me feel good, srbrtnl,7.073322,125.522706,,,,,,,,,,,,,
v,,,,,24, Na stressed ko kay nagsabay ang new task sa work ug acads pero nahappy pud kay naay something new sa akong life. More pa!, tellexpose,7.092661,125.49248,,,,,,,,,,,,,
