region,cs,freq,ml,el,cswc,wc,tweet,author,lat,lon,,,,,,,,,,,,
c,d,,c,,,10, @itselaineyuson Sorry siz akong gi-delete kay body shaming. Hahaha!, alecsrivera,10.299708,123.887097,,,,,,,,,,,,
c,d,,,,,8, @SamsonJa9 Sure sure :) Gae lang niya kog USB., alecsrivera,10.299762,123.887111,,,,,,,,,,,,
c,d,,,,,22, Mangdelete nakog friends sa facebook nagmahay jud ko ako silang gipangaccept I'll be deleting friends kay hapit na mapuno ako fb ;), ItsmeThessaniel,10.300209,123.871153,,,,,,,,,,,,
c,d,,,,,5, @AntiolaJoseph pagsure cha oy hahahaha, tara_musni,10.300238,123.894858,,,,,,,,,,,,
c,d,,,,,16, @AnneCaritan ingun sya nako di daw ko niya kan'on gwapa ra daw kayko enx shark, Paezaaaa,10.300467,123.86536,,,,,,,,,,,,
c,d,,,,,9, @waskinyyy ay kuno pag maoy di sya worth it, Paezaaaa,10.300469,123.86536,,,,,,,,,,,,
c,d,,,,,18, Kay dili man siya vain. #camerashy #babe #shoes #feetselfie @ Abellana Cebu City Sports Complex http://t.co/P5vHsrdplH, jjstmike,10.300655,123.895105,,,,,,,,,,,,
c,d,,,,,13, Concern kaayo slas ako gum. Every hour pangutan.on ug kumusta na hahaha, HNYLNWLV,10.300707,123.897745,,,,,,,,,,,,
c,d,,,,,6, @karenderder09 hi karen ayaw undang please. , Palo_Pilipinas,10.301073,123.870479,,,,,,,,,,,,
c,d,,,,,21, Hopiang hopia na ko sa kanya. Kailangan ko nang madivert sa iba ang atensyon ko. \ud83d \ude14 \ud83d \ude12 \ud83d \udc94, RemuelFabale,10.301117,123.899052,,,,,,,,,,,,
c,d,,,,,7, @aPPyMe haha. Really. Magkano drinks nila?haha, Khakhaii22,10.301236,123.897841,,,,,,,,,,,,
c,d,,,,,16, @aPPyMe mura lang yan. Kung ambag2. Ung fair ag pag hati.hahaha. ano yan? Beer bucket?, Khakhaii22,10.301236,123.897841,,,,,,,,,,,,
c,d,,,,,9, @eshramimi11 @xjp829 karun na diay jd flight ni jaypee?, Khakhaii22,10.301236,123.897841,,,,,,,,,,,,
c,d,,,,,19, I got your back Bai \ud83d \ude1d \ud83d \ude02 \ud83d \ude18 @laurobombvoyage @ Tunga Sa Dagat http://t.co/Sf4vyIgxiX, christinetibon,10.301306,123.922292,,,,,,,,,,,,
c,d,,c,e,,5, @katrinaew Aw unsa naka season?, ItsLoraineIra,10.30131,123.951223,,,,,,,,,,,,
c,d,,,,,7, @chakanashanley @ltsYourFoodPorn Ang fries akong pasabot ha!, ItsLoraineIra,10.301332,123.95124,,,,,,,,,,,,
c,d,,,,,17, @chakanashanley Hoy bayet kibaw jud ka na mo watch mi gahapon. Nikuyog lang jud ka nila Vince., ItsLoraineIra,10.301332,123.95124,,,,,,,,,,,,
c,d,,c,e,,7, @katrinaew Aw sge gooo! Di ka magmahay, ItsLoraineIra,10.301332,123.951241,,,,,,,,,,,,
c,d,,,,,8, @katrinaew episode 7 pa ko hahahaha dugay kayko, ItsLoraineIra,10.301332,123.951241,,,,,,,,,,,,
c,d,,,,,6, @katrinaew Mana ka season 1-6?!, ItsLoraineIra,10.301332,123.95124,,,,,,,,,,,,
c,d,,t?,,,18, \u201c@ohteenquotes: I wish I was better at telling people how I really feel. \u201d Sayang na sayaaaaaang, ItsLoraineIra,10.301332,123.95124,,,,,,,,,,,,
c,d,,,,,13, @_Ch3rry23 @krishbasas bongga! when exactly is she leaving? baka magawan ko paraan..hahaha!, sharmaine_lqz,10.301336,123.888885,,,,,,,,,,,,
c,d,,e,c,,19, @BanksyOfficiaI: Save the trees... http://t.co/u1TDz11wmh i dont buy papers mangayo rako -_- HELP MOTHER EARTH RECOVER :(, sharmaine_lqz,10.301368,123.888863,,,,,,,,,,,,
c,d,,,,,5, Jane Oineza on Asap daw, Bella18_licious,10.301585,123.888845,,,,,,,,,,,,
c,d,,,,,15, @janelleparilla huhuhuim sure ma bully ko if naa ko there kay u know na hahaha, lanssivan,10.301656,123.906543,,,,,,,,,,,,
c,d,,,,,16, In every love story dili jud na malikayan ang samokan. \n Manglaba sa ko bwehehe :) \n #riseandshine, Bella18_licious,10.301785,123.888771,,,,,,,,,,,,
c,d,,,,,8, GROSS KILLING ME SOFTLY.... PANABANGI KAY THORACIC PAKO!!!, HUGEnyse,10.301955,123.905402,,,,,,,,,,,,
c,d,,,,,6, Hasula sa Chem oyy. Book bindshit, itsKRISRUDOLPH,10.302001,123.963353,,,,,,,,,,,,
c,d,,,,,26, Boys change when they are with their friends. GA UROS ANG GARBO SA MGA UKOY. LAMI I-DAROK!!! \ud83d \ude21 \ud83d \udd2b \ud83d \udd2b \ud83d \udd2b, immaelachq,10.302006,123.875626,,,,,,,,,,,,
c,d,,,,,30, Gnhan ko ma hurt kay wa gyud diay ka ni biya niya pero pag kita nakos iyang IG. Juice colored LAYO ra et. Dmd. Chaks! kamo nlng pass si me, immaelachq,10.302013,123.875619,,,,,,,,,,,,
c,d,,,,,17, @naritalopez @the_korrs Kanang magstory siya na makapasa daw siya blah blah blah. Pwede magpahumble gamay \ud83d \ude13, zarrrawr,10.302212,123.890888,,,,,,,,,,,,
c,d,,,,,3, Busoging yeah tambok, binaraokath,10.302273,123.900028,,,,,,,,,,,,
c,d,,,,,2, ASAP na, binaraokath,10.302296,123.900022,,,,,,,,,,,,
c,d,,c,e,,11, Thesis nlng jd problema ayyy \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d , emmmyat,10.302332,123.884362,,,,,,,,,,,,
c,d,,,,,52, Lord ! Mytag mka pasar lng toh amung thesis sa grammar . \ud83d \ude4f \ud83d \ude4f \ud83d \ude4f \ud83d \ude4f \ud83d \ude4f \ud83d \ude4f \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d , emmmyat,10.302336,123.884377,,,,,,,,,,,,
c,d,,,,,10, @ShairaaGilbuena naa nako scical lakaw ka? Paliti ko ha thankss, florleonaamores,10.302847,123.88527,,,,,,,,,,,,
c,d,,e,c,,29, had all the chances to see my high school crush and this sat is another chance but time doesn't permit. HAHA! not yet d ryt time i guess. :), gingiGumss,10.303179,123.894044,,,,,,,,,,,,
c,d,,,,,18, ice cream pizza http://t.co/6sH3PWRT0B donuts shawarma cake milk tea! -.- pangarap lang kita. hahaha .. so poor!, gingiGumss,10.303193,123.894068,,,,,,,,,,,,
c,d,,,,,7, pinagtatawanan nila ang kaligayahan ko :( so bully!, gingiGumss,10.303201,123.894077,,,,,,,,,,,,
c,d,,,,,6, Unfollowed. Kailangan ng umiwas sayo eh, pangaRAFngGirls,10.303397,123.893041,,,,,,,,,,,,
c,d,,,,,22, @the_korrs @naritalopez Gipangutana man nako siya kung mutake pa siya. Ana siya depende daw sa iyang mama. Iyang mama diay magexam lol, zarrrawr,10.303512,123.891927,,,,,,,,,,,,
c,d,,e,c,,10, That very much much much excited na akong umuwi feeling., jobhelaxxi,10.303542,123.899866,,,,,,,,,,,,
c,d,,,,,15, Hello ako diay to imong gihiraman ug gtec. Kalimtanay na lang ta ani? \ud83d \udc7f , zarasdfghjklm,10.303653,123.892342,,,,,,,,,,,,
c,d,,,,,13, Happy birthday @KAYSIEno love you! Miss you! Kita na ta pleasee. Mwa mwa :*, teppylicious,10.303801,123.870057,,,,,,,,,,,,
c,d,,,,,2, Simbako lord, densaiii,10.304296,123.874081,,,,,,,,,,,,
c,d,,,,,11, Na unsa nman ning 5sos fans oy? Hahaha nganu nag flood? -.-, azelalaba,10.304624,123.896408,,,,,,,,,,,,
c,d,,,?,,7, Ginabot for lunch \ud83d \ude04 \ud83d \ude04, SpeakLlauder,10.304695,123.982427,,,,,,,,,,,,
c,d,,,,,15, @janessayeux @maian_ 120pm 305pm 515pm 725pm and 10pm sayang di sa bago yung movie hehe., maanbustamante,10.304933,123.892651,,,,,,,,,,,,
c,d,,,,,15, @Jeralizmartinez: Last day nas periodical yes finally!!!!! Intrams i can smell u hapiittt na juuuuddd!!, joweeleyeah_,10.305365,123.875015,,,,,,,,,,,,
c,d,,,?,,17, Intrams? Haaay mamasura nasad ta. Mao ganing ni skwela para di ma basurera huhu i kry T____T, joweeleyeah_,10.305365,123.875015,,,,,,,,,,,,
c,d,,c,,,4, Last day na juddd, joweeleyeah_,10.305365,123.875015,,,,,,,,,,,,
c,d,,,,,3, Hahahha no algeb!, Feennkk,10.305377,123.870991,,,,,,,,,,,,
c,d,,,,,3, Stretching kadyot haha, ishabellalove_,10.305749,124.002825,,,,,,,,,,,,
c,d,,,,,8, Maypang toy story mutuo ug infinity and beyond, Maaaaaaaaaaaaaj,10.306049,123.905334,,,,,,,,,,,,
c,d,,,,,8, @john_diola2002 nana ka grade? Wala paman i checked., nasilmae,10.306621,123.896657,,,,,,,,,,,,
c,d,,e,?,,10, First batch for the last practical in GrossAna \ud83d \udc94, nasilmae,10.306736,123.896174,,,,,,,,,,,,
c,d,,,,,11, @tiyanamariya who's with you? Naa rko near abel later hahaha, Jexibebe,10.306752,123.903799,,,,,,,,,,,,
c,d,,,,,5, Magreview nako oy! \ud83d \udc94, nasilmae,10.306829,123.896319,,,,,,,,,,,,
c,d,,,,,16, Kilig overload \ud83d \ude09 \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \n #Bea and Paulo wohoooo! #ASAPPop, thishotchix,10.306919,123.870428,,,,,,,,,,,,
c,d,,,,,5, Happy anniversary linog \ud83d \ude00, Dajaaan,10.306955,123.896194,,,,,,,,,,,,
c,d,,,,,11, @SimbajonGeorgie yap. Nope taga mindanao pero naa ko cebu nagschool. Hehe, nasilmae,10.307092,123.896464,,,,,,,,,,,,
c,d,,,,,8, @celestedaga @Joreenemarie waitsa 5 mins naa nako! hahaha, DANEEEEHH,10.307127,123.894337,,,,,,,,,,,,
c,d,,,,,9, @VinceLovitos hahahahaha uhm uhm huehue manglibre kog bubble gum ;))), DANEEEEHH,10.307193,123.894247,,,,,,,,,,,,
c,d,,,,,24, Yay!! Di ko mag bra for a day!! Oh wait im flat \ud83d \ude14 \ud83d \ude1e \ud83d \ude2d \ud83d \udc69 http://t.co/zsLvtiPT5D, clydekevinvevo,10.307255,123.899162,,,,,,,,,,,,
c,d,,,,,5, @angghello everyday mana ster \u2764, clydekevinvevo,10.307289,123.899221,,,,,,,,,,,,
c,d,,,,,3, @ChanSquared gii! #respectpost, clydekevinvevo,10.307289,123.899221,,,,,,,,,,,,
c,d,,,,,3, @TheophaneMary unsay reed?, clydekevinvevo,10.307289,123.899221,,,,,,,,,,,,
c,d,,,,,4, @HaringZeus hello kuya pogi: ), itsme_ashleytot,10.307333,123.95768,,,,,,,,,,,,
c,d,,,,,28, OHMYGEEEEEE!! HAHAHAHAH! YAHOOOO!!! G-replyan kong ate pia \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d, _itsbheyaaa,10.307679,124.021056,,,,,,,,,,,,
c,d,,,,,27, Ohmygeeee! Hahaha! Wala ghapon ko naka get over! Ni reply si ate sofia andrino \ud83d \ude0d \u2764 \u2764 \u2764 \n #bestdayever! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d, _itsbheyaaa,10.307683,124.02101,,,,,,,,,,,,
c,d,,ce*,?,,5, @DuchessCathryn Why man? \ud83d \ude14 , GIERminativum,10.307714,123.895939,,,,,,,,,,,,
c,d,,,,,8, Nganong inlove kay kag mga status @eleiiysaa dae?, ellabouvou,10.307899,123.994859,,,,,,,,,,,,
c,d,,,?,,20, Biggest mcdo i have visited so far (@ McDonald's in Lapu-Lapu City Cebu w/ @muringmachine) https://t.co/a09gVgAloH, wfmarimon,10.307943,124.011522,,,,,,,,,,,,
c,d,,,??,,23, aheeemm umagi la \ud83d \ude0a \u263a \ufe0f \n #jco @ http://t.co/BiTp18NxNA Donuts &amp; Coffee Sm City Cebu http://t.co/7mPftXxd2e, ria_4life,10.308618,123.907545,,,,,,,,,,,,
c,d,,,,,25, @PeanutBitterLOL: KUNG DI MN DIAY KA READY NGANUNG NANGYUYAB PAMN KA??!!! BINOGO LNG mao na wala pa. Ngisi gamay... \ud83d \ude01 \ud83d \ude01 \ud83d \ude01, GaryReforeal,10.308625,124.01507,,,,,,,,,,,,
c,d,,e,?,,7, @ChristineLoveCD @eternitheaaa group chat sa bayberrr lol, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,,,,10, @ChristineLoveCD @GEL0407 @simplyxkaren @eternitheaaa 4 only 8 lang dba lol, kishahahaha_,10.308753,123.905415,,,,,,,,,,,,
c,d,,,,,10, @ChristineLoveCD 10?!?$ ang dami mga 5 or 7 lang chos!, kishahahaha_,10.308753,123.905415,,,,,,,,,,,,
c,d,,,?,,7, @ChristineLoveCD baka ma umbudsman ka jan lol, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,,,,8, @ChristineLoveCD pistii ka! Lol sgee na puhleaseeeeeeee!!!! Lol, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,,,,10, @ChristineLoveCD whahahhaa hard mong babae ka! \ud83d \ude02 \ud83d \ude02, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,t,,,10, @eternitheaaa @GEL0407 @simplyxkaren @ChristineLoveCD sure sure sure \ud83d \ude18, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,,,,7, @GEL0407 DEYEMM (dm) \ud83d \ude18, kishahahaha_,10.308753,123.905415,,,,,,,,,,,,
c,d,,,,,8, @simplyxkaren @ChristineLoveCD HIS FAKE WIFE lol, kishahahaha_,10.308753,123.905415,,,,,,,,,,,,
c,d,,,?,,5, @ChristineLoveCD: Sino gusto sumali? \ud83d \ude00 \ud83d \ude0a Walang hiya-hiya! \ud83d \ude02 \ud83d \ude02 \ud83d \udc4d \ud83d \udc4d \ud83d \udc4d https://t.co/gClL2iX3Us whhahahaa \ud83d \ude02 \ud83d \ude02 \ud83d \ude02, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,,?,,13, WE SHARE WHAT WE KNOW HI!! ( you know who u are mwaah labyouu!), kishahahaha_,10.308753,123.905414,,,,,,,,,,,,
c,d,,,?,,8, @ChristineLoveCD berriii goodd hhaahha \ud83d \ude02 \ud83d \ude02, kishahahaha_,10.308754,123.905458,,,,,,,,,,,,
c,d,,t,,,22, @ChristineLoveCD yah break lng dont worry mag oonline pa ako ngayown until monday ends \ud83d \ude1e after this uhmmm break na ako, kishahahaha_,10.308754,123.905458,,,,,,,,,,,,
c,d,,t,,,14, Yun! Wag kasing kinukukit si love hahhhahaa @ChristineLoveCD \ud83d \ude18 \ud83d \ude18 \ud83d \ude18, kishahahaha_,10.308754,123.905458,,,,,,,,,,,,
c,d,,,,,4, @balason_lau picture lang eh, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,?,,12, @balason_lau video? Lol what video? The gif of ate drx? \ud83d \ude0a, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,8, @CDPprincess cute ng dp mo \ud83d \ude02 hhhahaha, kishahahaha_,10.308755,123.905458,,,,,,,,,,,,
c,d,,t,,,8, @ChristineLoveCD magchacharge na po! \ud83d \ude02 \ud83d \ude02, kishahahaha_,10.308755,123.905458,,,,,,,,,,,,
c,d,,,,,15, @ChristineLoveCD whahhahh shet paksheeet sa dm nalng please! Hahaah \ud83d \ude02 \ud83d \ude02 \ud83d \ude02, kishahahaha_,10.308755,123.905461,,,,,,,,,,,,
c,d,,,,,10, @ChristineLoveCD yes now i wnt sign off na \ud83d \ude18, kishahahaha_,10.308755,123.905458,,,,,,,,,,,,
c,d,,t,,,9, @PenguinPoreber @kristazulueta ahahhh im Kisha Avril Rodis charot! Haahahha, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,15, @PenguinPoreber @kristazulueta jahahhah Naka usap na kita dati \ud83d \ude02 \ud83d \ude02, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,5, @PenguinPoreber Hi therese \ud83d \udc4b, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,8, @someraglyden HALAAA SUMBONG KITA KAY MAMAAA! LOL, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,?,,12, @someraglyden hmmmm?? Lol naiisip mo ba ang naiisip ko? Lol \ud83d \ude02 #ohomos, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,8, @someraglyden ikr. And shes a forever cutiee \ud83d \ude02, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,c,e?struct,,4, @someraglyden TAKTE! HAHAHAAHAHHAHAHA \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \udd2b, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,6, @someraglyden: NAKITA KO NA SI PAPA WHOOO HOOOO! \ud83d \ude0d HOY NASAN KAAA??!! LOL, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,10, Ayaw tlga ni loley ichange ang channel eh \ud83d \ude2d, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,12, Jolinaaaa I cryyyy ang ganda mo \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,t,,,21, Noon ko pa tlga yan idol si jolina eh d ko nga lang alam namesung nya \ud83d \ude02 \ud83d \ude02 hahahahhaa, kishahahaha_,10.308755,123.905456,,,,,,,,,,,,
c,d,,,,,9, Pengs mag ingay kayo please \ud83d \ude2d \ud83d \ude02, kishahahaha_,10.308755,123.905458,,,,,,,,,,,,
c,d,,,,,7, ATLAST YOURE HERE NA @ramasnina \ud83d \udc95, therealcathy,10.309141,123.895136,,,,,,,,,,,,
c,d,,,,,18, Ahhhh. Wa ko kahibaw para asa ning luha nagtulo. I'm just full of thanksgiving now. \ud83d \ude05, GaryReforeal,10.309454,124.005783,,,,,,,,,,,,
c,d,,c,,,13, Lami kaayo! #Cebu #foodtrip #vscocam @ Larsian sa Fuente Cebu http://t.co/VWgDEm7iPs , ShiEcita,10.309577,123.891834,,,,,,,,,,,,
c,d,,,,,5, Nag shorts paka. Pwe hahahaha, chimneyglazeA,10.30987,123.88088,,,,,,,,,,,,
c,d,,,,,23, Chillin at the moment. Finally naihiga ko narin etong katawan ko na wala paring tulog mula kagabi \ud83d \ude30 http://t.co/6WvwQuEBpa, jennelyngarcia,10.30994,123.894566,,,,,,,,,,,,
c,d,,,?,,27, Simply happy... A million thanks God for the priceless blessings... \ud83d \ude18 \ud83d \ude0a \ud83d \ude09 \ud83d \ude4f \ud83d \udc4d #InstaSize #moalboal \u2026 http://t.co/SgHLIxvvYu, wawalts7,10.310235,123.896868,,,,,,,,,,,,
c,d,,,,,23, Babae ug pamati naga sidlak-sidlak. lol \ud83d \udc8b \ud83d \ude0a \ud83d \ude09 #girly #pretty #igers #grid #gorgeous \u2026 http://t.co/V4AoijXRSO, NovemLesterV,10.310274,123.908711,,,,,,,,,,,,
c,d,,,,,20, OOTD! oinnnkk! \n G.bati q og ka.anyag nag heels q..hahaha \n #meandmyheels @ Robinson Cybergate http://t.co/zUrqNvZ7fV, mehlynz,10.310279,123.892032,,,,,,,,,,,,
c,d,,,,,15, @quangskee @wildOng mao juddd!!! Hahahaha! Congratulations d.i besttt! Geapo kaayo imo anak!!! \ud83d \ude18, mackabuang,10.310479,124.006959,,,,,,,,,,,,
c,d,,,,,4, LOISHUA Layag Sa ASAPStandOut, Mae_Theresse,10.310962,123.874296,,,,,,,,,,,,
c,d,,,,,17, #music and you. Waiting my #Pinoy #Lunch. #philippines #lapulapucity #food #hungry #sleepie \u2026 http://t.co/rVLEli8mLf, fjmicforce,10.310993,123.951872,,,,,,,,,,,,
c,d,,,,,6, @PBBLoishua: Requote \n  \n LOISHUA LayagSaASAPStandout \n DearMORonABSCBNMobile, Mae_Theresse,10.311156,123.874211,,,,,,,,,,,,
c,d,,,,,4, LoiShua :)) \n  \n LOISHUA LayagSaASAPStandOut, Mae_Theresse,10.311206,123.874192,,,,,,,,,,,,
c,d,,,,,2, LOISHUA LayagSaASAPStandOut, Mae_Theresse,10.311206,123.874192,,,,,,,,,,,,
c,d,,e,?,,10, @justKENtcontrol HAHAHAHAHAHA ofcourse \ud83d \ude0d \ud83d \ude09 birthday bash dayon, retlica,10.311207,123.902015,,,,,,,,,,,,
c,d,,,,,11, shems production number costume. feeling so fat \ud83d \udc37 dmbb nato, retlica,10.311207,123.902015,,,,,,,,,,,1219,0.240102423
c,d,,,,,4, \u25c0 LOISHUA LayagSaASAPStandOut \u25b6, Mae_Theresse,10.311218,123.874187,,,,,,,,,,,,
c,d,,,,,4, LOISHUA LayagSaASAPStandOut \u2665 \u2665, Mae_Theresse,10.311218,123.874186,,,,,,,,,,,,
c,d,,,,,6, Eyh ? Hahaha xD \n  \n LOISHUA LayagSaASAPStandOut, Mae_Theresse,10.311219,123.874184,,,,,,,,,,,,
c,d,,,,,7, Lamb \u2665 \n  \n LOISHUA LayagSaASAPStandOut \n LoisaAndalio OnASAPStandOut, Mae_Theresse,10.311219,123.874184,,,,,,,,,,,,
c,d,,,,,10, LoisaAndalio OnASAPStandOut \n LOISHUA LayagSaASAPStandOut \n AsapSupahDance With Joshua G \u25a0 \u25a0, Mae_Theresse,10.311219,123.874186,,,,,,,,,,,,
c,d,,,,,18, At kahit mahal kita wala akong magagawa... tanggap ko to aking sinta pangarap lang kita.. \n  \n LOISHUA LayagSaASAPStandOut, Mae_Theresse,10.31122,123.874187,,,,,,,,,,,,
c,d,,,,,3, LOISHUA LayagSaASAPStandOut \u25c6, Mae_Theresse,10.31122,123.874187,,,,,,,,,,,,
c,d,,,,,16, Oh ito daw: \n \u25b6 AsapSupahDance With JoshuaG \n \u25b6 LOISHUA LayagSaASAPStandOut \n \u25b6 LoisaAndalio OnASAPStandOut, Mae_Theresse,10.31122,123.874187,,,,,,,,,,,,
c,d,,,,,11, Unique \u2665 \u2665 \n  \n LOISHUA LayagSaASAPStandOut \n AsapSupahDance With JoshuaG \n LoisaAndalio OnASAPStandout, Mae_Theresse,10.31122,123.874187,,,,,,,,,,,,
c,d,,,,,7, Uy nawala \n  \n LoisaAndalio OnASAPStandOut \n LOISHUA LayagSaASAPStandOut, Mae_Theresse,10.31122,123.874187,,,,,,,,,,,,
c,d,,t,,,22, Bawal ang Haggardo Verzosa look ko bukas... Sing init ng sabaw ng pochero ang invitation mo ramlopez_ \u2026 http://t.co/5mrHTsGuY6, wawalts7,10.311407,123.895027,,,,,,,,,,,,
c,d,,,,,22, Kawali Party \ud83c \udf5b \ud83c \udf74 (@ Muvanz Pocherohan and Seafoods in Cebu City Cebu w/ @antonettearcs @khaniiwest @goldiegerr) http://t.co/qH0080Bw2n, ShamaeOfficial,10.311531,123.895058,,,,,,,,,,,,
c,d,,,,,15, @conniechiwaaa oreo cheesecake sa http://t.co/vkastdHV7X bai \ud83d \udc45 \ud83d \udc45 \ud83d \udc45, KirstenKanenxx,10.311666,123.909492,,,,,,,,,,,,
c,d,,e,c,,15, Makita kang Muli. What if mag record ko ani for toooot hahahappy 18th advance boo :), jairaboniemme,10.311697,123.917474,,,,,,,,,,,,
c,d,,,,,6, Sunglasses inside sa mall? Seryoso? Haha, jairaboniemme,10.311697,123.917474,,,,,,,,,,,,
c,d,,,,,5, So baha nanaman sa manila?, hmikaela861015,10.311703,123.915641,,,,,,,,,,,,
c,d,,,,,28, kelangan ba to mu travel ani nga part jamboiikuta ? Haha cute kaau c TARA (tiffany) hehehe \u2764 \u270c \u2764 \ud83c \uddf0 \ud83c \uddf7 @ \u2026 http://t.co/yjHPip9tBc, eekaylleva,10.31214,123.919574,,,,,,,,,,,,
c,d,,,,,8, Or di mo lang talaga ako feel? Azar, itsangelynn,10.312473,123.958749,,,,,,,,,,,,
c,d,,,,,7, @MatamaanKa: Bakit ba kasi nag aassume ka?, itsangelynn,10.312475,123.958747,,,,,,,,,,,,
c,d,,,,,7, @MatamaanKa: Bakit ba kasi nag expect ka?, itsangelynn,10.312475,123.958747,,,,,,,,,,,,
c,d,,,,,6, ples extend sembreak ples na ples., jairaboniemme,10.312549,123.919336,,,,,,,,,,,,
c,d,,,,,8, RD na!! PAYRR!!! Joke! Togpa sa ko.. :p, ilabLanz,10.312698,123.919169,,,,,,,,,,,,
c,d,,,,,29, @annecurtissmith saw youuuuu at ayala yesterday \ud83d \ude0d grabeh your so beautiful ninja moves na nga ako kahapon eeh haha iloveyouuu \ud83d \ude18 \ud83d \ude18 \ud83d \udc9d \ud83d \udc9d, Shannen0226,10.312841,123.88016,,,,,,,,,,,,
c,d,,,?,,22, I am learning a lot about our local corn called #tinigib! It's #awesome! #iBLOGforCEBU #Cebu #CebuCity \u2026 http://t.co/XYpLXHO5qw , cutieshankybaby,10.312862,123.902857,,,,,,,,,,,,
c,d,,,,,21, Love faith trust letting go ang episode natin today ah! Quotang quota na! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter, TeensisforJODI,10.31311,123.959153,,,,,,,,,,,,
c,d,,t,,,18, Nakakatuwa silang tingnan na nagkukulitan nagmamahalan at nag e-enjoy! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313129,123.959162,,,,,,,,,,,,
c,d,,,,,16, @vaughnic: Baha na ba sa pilipinas? #BCWMHfestacioWedding #BCWMH39DaysOfHappyEverAfter Malapit na po! \ud83d \ude2d \ud83d \ude2d \u2764 , TeensisforJODI,10.313161,123.959124,,,,,,,,,,,,
c,d,,,,,8, \uSAHAY \ud83d \ude18 \ud83d \ude0d \u2764 #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313161,123.959124,,,,,,,,,,,,
c,d,,,,,15, Ang cute naman ng tatlong cheek kiss! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313161,123.959126,,,,,,,,,,,,
c,d,,,,,15, Ang cute ng boses ni Sunshine rinig na rinig eh! \u2764 \u2764 \u2764 #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313161,123.959124,,,,,,,,,,,,
c,d,,,,,14, Ang cute ni Manang fe! Omygeeee! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313161,123.959124,,,,,,,,,,,,
c,d,,,,,13, Ang cute ni Maya hahaha! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313161,123.959126,,,,,,,,,,,,
c,d,,,,,17, Ang cute ni sunshine at talagang sya ang kumuha! \ud83d \ude0d \ud83d \ude0d \ud83d \ude0d #BCWMHFesTacioWedding #BCWMH39DaysOfHappyEverAfter , TeensisforJODI,10.313161,123.959124,,,,,,,,,,,,
